page,din_rows,ok_rows,unit_only_lines,pack_continuations,generics_detected,headers_found,issues
509,30,30,0,17,2,True,Header calibration weak | Manufacturer pack leaks (30)
510,20,20,0,13,2,True,Header calibration weak | Manufacturer pack leaks (20)
511,12,12,0,0,5,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (5)
512,25,25,0,11,3,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (3)
513,1,1,0,0,7,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (7)
514,18,18,0,3,4,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (4)
515,13,13,0,7,6,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (6)
516,27,27,0,12,4,True,Header calibration weak | Manufacturer pack leaks (27) | Multiple generics (4)
517,13,13,0,2,6,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (6)
521,32,32,0,13,3,True,Header calibration weak | Manufacturer pack leaks (32) | Multiple generics (3)
522,15,15,0,3,3,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (3)
526,7,7,0,0,9,True,Header calibration weak | Multiple generics (9)
527,11,11,0,0,10,True,Header calibration weak | Multiple generics (10)
531,1,1,0,0,8,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (8)
532,2,2,0,0,7,True,Header calibration weak | Manufacturer pack leaks (2) | Multiple generics (7)
537,19,19,0,8,8,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (8)
538,12,12,0,0,2,True,Header calibration weak | Manufacturer pack leaks (12)
539,12,12,0,3,7,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (7)
540,25,25,0,5,5,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (5)
541,16,16,0,3,6,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (6)
542,16,16,0,6,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
543,23,23,0,12,2,True,Header calibration weak | Manufacturer pack leaks (23)
544,27,27,0,17,2,True,Header calibration weak | Manufacturer pack leaks (27)
545,25,25,0,20,2,True,Header calibration weak | Manufacturer pack leaks (25)
546,23,23,0,3,5,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (5)
547,12,12,0,2,2,True,Header calibration weak | Manufacturer pack leaks (12)
548,4,4,0,0,3,True,Header calibration weak | Manufacturer pack leaks (4) | Multiple generics (3)
551,2,2,0,0,8,True,Header calibration weak | Manufacturer pack leaks (2) | Multiple generics (8)
555,15,15,0,0,5,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (5)
556,9,9,0,0,6,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (6)
557,17,17,0,0,3,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (3)
558,10,10,0,0,5,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (5)
559,12,12,0,2,5,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (5)
560,10,10,0,0,6,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (6)
561,16,16,0,2,8,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (8)
562,28,28,0,4,3,True,Header calibration weak | Manufacturer pack leaks (28) | Multiple generics (3)
563,16,16,0,0,7,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (7)
564,15,15,0,0,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
565,3,3,0,0,4,True,Header calibration weak | Manufacturer pack leaks (3) | Multiple generics (4)
566,20,20,0,7,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
567,28,28,0,7,5,True,Header calibration weak | Manufacturer pack leaks (28) | Multiple generics (5)
568,10,10,0,0,7,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (7)
569,11,11,0,0,8,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (8)
570,19,19,0,16,3,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (3)
571,24,24,0,14,3,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (3)
572,11,11,0,1,6,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (6)
573,12,12,0,0,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
574,21,21,0,8,5,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (5)
575,24,24,0,12,2,True,Header calibration weak | Manufacturer pack leaks (24)
576,16,16,0,0,9,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (9)
577,16,16,0,4,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
578,15,15,0,13,3,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (3)
579,18,18,0,10,2,True,Header calibration weak | Manufacturer pack leaks (18)
580,5,5,0,1,4,True,Header calibration weak | Manufacturer pack leaks (5) | Multiple generics (4)
588,2,2,0,0,4,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (4)
591,1,1,0,1,5,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (5)
593,6,6,0,0,8,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (8)
594,5,5,0,0,5,True,Header calibration weak | Manufacturer pack leaks (5) | Multiple generics (5)
597,21,21,0,15,5,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (5)
598,24,24,0,17,2,True,Header calibration weak | Manufacturer pack leaks (24)
599,8,8,0,1,3,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (3)
603,7,7,0,1,9,True,Header calibration weak | Manufacturer pack leaks (7) | Multiple generics (9)
604,15,15,0,0,4,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (4)
605,23,23,0,5,4,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (4)
606,17,17,0,2,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
609,25,25,0,3,6,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (6)
610,25,25,0,1,3,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (3)
611,16,16,0,0,3,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (3)
612,1,1,0,0,1,True,Header calibration weak | Manufacturer pack leaks (1)
615,4,4,0,3,3,True,Header calibration weak | Manufacturer pack leaks (4) | Multiple generics (3)
619,24,24,0,0,5,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (5)
620,30,30,0,0,2,True,Header calibration weak | Manufacturer pack leaks (30)
621,34,34,0,0,1,True,Header calibration weak | Manufacturer pack leaks (34)
622,16,16,0,0,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
623,15,15,0,0,2,True,Header calibration weak | Manufacturer pack leaks (15)
624,16,16,0,15,3,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (3)
625,22,22,0,19,4,True,Header calibration weak | Manufacturer pack leaks (22) | Multiple generics (4)
626,17,17,0,14,4,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (4)
627,27,27,0,11,4,True,Header calibration weak | Manufacturer pack leaks (27) | Multiple generics (4)
628,10,10,0,0,3,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (3)
629,16,16,0,10,7,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (7)
630,10,10,0,0,4,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (4)
633,1,1,0,0,3,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (3)
637,21,21,0,0,4,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (4)
638,16,16,0,0,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
639,20,20,0,0,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
640,29,29,0,7,3,True,Header calibration weak | Manufacturer pack leaks (29) | Multiple generics (3)
641,30,30,0,7,2,True,Header calibration weak | Manufacturer pack leaks (30)
642,28,28,0,7,2,True,Header calibration weak | Manufacturer pack leaks (28)
643,15,15,0,0,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
644,11,11,0,0,6,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (6)
645,18,18,0,0,6,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (6)
646,23,23,0,0,4,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (4)
647,16,16,0,0,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
648,30,30,0,8,2,True,Header calibration weak | Manufacturer pack leaks (30)
649,24,24,0,7,3,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (3)
650,9,9,0,0,8,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (8)
651,13,13,0,2,5,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (5)
652,20,20,0,2,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
653,17,17,0,0,5,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (5)
654,5,5,0,0,6,True,Header calibration weak | Manufacturer pack leaks (5) | Multiple generics (6)
655,3,3,0,0,7,True,Header calibration weak | Manufacturer pack leaks (3) | Multiple generics (7)
656,9,9,0,0,7,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (7)
657,14,14,0,1,5,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (5)
658,17,17,0,0,5,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (5)
659,20,20,0,1,5,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (5)
660,15,15,0,1,5,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (5)
661,9,9,0,0,6,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (6)
662,24,24,0,22,2,True,Header calibration weak | Manufacturer pack leaks (24)
663,15,15,0,0,3,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (3)
664,19,19,0,2,4,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (4)
665,14,14,0,2,5,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (5)
666,24,24,0,8,4,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (4)
667,14,14,0,2,3,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (3)
668,20,20,0,5,2,True,Header calibration weak | Manufacturer pack leaks (20)
669,25,25,0,7,4,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (4)
670,16,16,0,5,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
671,12,12,0,4,6,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (6)
672,10,10,0,1,5,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (5)
673,15,15,0,2,4,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (4)
674,19,19,0,0,4,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (4)
675,25,25,0,0,3,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (3)
676,18,18,0,0,6,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (6)
677,16,16,0,1,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
678,15,15,0,1,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
679,16,16,0,0,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
680,6,6,0,0,5,True,Header calibration weak | Manufacturer pack leaks (3) | Multiple generics (5)
681,11,11,0,0,8,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (8)
682,9,9,0,0,6,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (6)
683,35,35,0,0,3,True,Header calibration weak | Manufacturer pack leaks (35) | Multiple generics (3)
684,21,21,0,0,5,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (5)
685,18,18,0,0,5,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (5)
686,15,15,0,6,5,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (5)
687,11,11,0,0,9,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (9)
688,9,9,0,0,6,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (6)
689,17,17,0,4,5,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (5)
690,6,6,0,0,8,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (8)
691,33,33,0,2,3,True,Header calibration weak | Manufacturer pack leaks (33) | Multiple generics (3)
692,8,8,0,0,7,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (7)
693,15,15,0,0,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
694,11,11,0,2,7,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (7)
695,36,36,0,0,2,True,Header calibration weak | Manufacturer pack leaks (36)
696,20,20,0,0,3,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (3)
697,19,19,0,0,5,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (5)
698,31,31,0,0,2,True,Header calibration weak | Manufacturer pack leaks (31)
699,11,11,0,1,5,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (5)
700,23,23,0,1,4,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (4)
701,21,21,0,0,4,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (4)
702,8,8,0,0,6,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (6)
703,17,17,0,4,5,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (5)
704,18,18,0,0,2,True,Header calibration weak | Manufacturer pack leaks (18)
705,17,17,0,0,2,True,Header calibration weak | Manufacturer pack leaks (17)
706,12,12,0,2,5,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (5)
707,14,14,0,2,6,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (6)
708,9,9,0,4,6,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (6)
709,9,9,0,2,7,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (7)
710,23,23,0,11,2,True,Header calibration weak | Manufacturer pack leaks (23)
711,25,25,0,11,2,True,Header calibration weak | Manufacturer pack leaks (25)
712,19,19,0,0,3,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (3)
713,20,20,0,0,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
714,18,18,0,1,3,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (3)
715,19,19,0,0,1,True,Header calibration weak | Manufacturer pack leaks (19)
716,14,14,0,0,1,True,Header calibration weak | Manufacturer pack leaks (14)
717,15,15,0,0,1,True,Header calibration weak | Manufacturer pack leaks (15)
718,25,25,0,0,2,True,Header calibration weak | Manufacturer pack leaks (25)
719,25,25,0,0,1,True,Header calibration weak | Manufacturer pack leaks (25)
720,20,20,0,0,1,True,Header calibration weak | Manufacturer pack leaks (20)
721,19,19,0,0,2,True,Header calibration weak | Manufacturer pack leaks (19)
722,20,20,0,0,2,True,Header calibration weak | Manufacturer pack leaks (20)
723,6,6,0,0,1,True,Header calibration weak | Manufacturer pack leaks (6)
724,26,26,0,0,1,True,Header calibration weak | Manufacturer pack leaks (26)
725,15,15,0,0,1,True,Header calibration weak | Manufacturer pack leaks (15)
726,14,14,0,0,1,True,Header calibration weak | Manufacturer pack leaks (14)
727,19,19,0,0,2,True,Header calibration weak | Manufacturer pack leaks (19)
728,20,20,0,0,1,True,Header calibration weak | Manufacturer pack leaks (20)
729,21,21,0,0,1,True,Header calibration weak | Manufacturer pack leaks (21)
730,7,7,0,0,2,True,Header calibration weak | Manufacturer pack leaks (7)
731,14,14,0,0,2,True,Header calibration weak | Manufacturer pack leaks (14)
732,19,19,0,0,2,True,Header calibration weak | Manufacturer pack leaks (19)
733,15,15,0,0,2,True,Header calibration weak | Manufacturer pack leaks (15)
734,16,16,0,0,1,True,Header calibration weak | Manufacturer pack leaks (16)
735,12,12,0,0,3,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (3)
736,11,11,0,1,7,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (7)
737,13,13,0,0,5,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (5)
738,20,20,0,1,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
739,12,12,0,7,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
740,29,29,0,0,4,True,Header calibration weak | Manufacturer pack leaks (29) | Multiple generics (4)
741,9,9,0,1,7,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (7)
742,12,12,0,6,6,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (6)
743,16,16,0,0,6,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (6)
744,18,18,0,5,5,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (5)
745,24,24,0,12,2,True,Header calibration weak | Manufacturer pack leaks (24)
746,16,16,0,0,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
747,13,13,0,2,4,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (4)
748,16,16,0,0,5,True,Header calibration weak | Manufacturer pack leaks (4) | Multiple generics (5)
749,13,13,0,5,6,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (6)
750,12,12,0,0,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
751,22,22,0,4,2,True,Header calibration weak | Manufacturer pack leaks (22)
752,14,14,0,3,5,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (5)
753,26,26,0,14,2,True,Header calibration weak | Manufacturer pack leaks (26)
754,20,20,0,12,2,True,Header calibration weak | Manufacturer pack leaks (20)
755,23,23,0,4,2,True,Header calibration weak | Manufacturer pack leaks (23)
756,12,12,0,3,5,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (5)
757,13,13,0,0,2,True,Header calibration weak | Manufacturer pack leaks (13)
758,12,12,0,0,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
759,18,18,0,3,5,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (5)
760,16,16,0,1,8,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (8)
761,14,14,0,1,7,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (7)
762,12,12,0,2,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
763,12,12,0,1,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
764,9,9,0,0,7,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (7)
765,20,20,0,0,3,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (3)
766,15,15,0,2,5,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (5)
767,10,10,0,1,6,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (6)
768,14,14,0,0,5,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (5)
769,2,2,0,0,2,True,Header calibration weak | Manufacturer pack leaks (2)
773,7,7,0,2,10,True,Header calibration weak | Manufacturer pack leaks (7) | Multiple generics (10)
774,7,7,0,0,7,True,Header calibration weak | Manufacturer pack leaks (7) | Multiple generics (7)
775,11,11,0,7,4,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (4)
776,8,8,0,2,3,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (3)
779,1,1,0,0,11,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (11)
780,2,2,0,0,10,True,Header calibration weak | Manufacturer pack leaks (2) | Multiple generics (10)
785,6,6,0,0,9,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (9)
786,1,1,0,0,9,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (9)
788,1,1,0,0,10,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (10)
789,1,1,0,0,10,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (10)
790,4,4,0,0,10,True,Header calibration weak | Manufacturer pack leaks (4) | Multiple generics (10)
